Location,Indicator,Period,Dim1,Tooltip,IndicatorCode,FactValueForMeasure,FactValueString,FactValueUoM,FactComments,LanguageName,'Facts'[LANGUAGE_CODE],LanguageOrder,SpaceTime,TimeDimValueCode,DataSourceDimValueCode,SpatialDimValueCode,Dim1ValueCode,Dim2ValueCode,Dim3ValueCode,SlicingDimCode,SlicingDimValueCode,IsLatestYear,LatestYearLabel,FactValueNumericPrefix
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,5.87 [4.01-7.23],PHE_HHAIR_POP_CLEAN_FUELS,5.87,,,,English,en,1,SRB,2017,,SRB,TOTL,,,,,FALSE,2017,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,4.15 [3.11-4.77],PHE_HHAIR_POP_CLEAN_FUELS,4.15,,,,English,en,1,SRB,2017,,SRB,URB,,,,,FALSE,2017,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,1.68 [0.77-2.71],PHE_HHAIR_POP_CLEAN_FUELS,1.68,,,,English,en,1,SRB,2017,,SRB,RUR,,,,,FALSE,2017,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,5.89 [4.34-7.25],PHE_HHAIR_POP_CLEAN_FUELS,5.89,,,,English,en,1,SRB,2016,,SRB,TOTL,,,,,FALSE,2016,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,4.16 [3.23-4.76],PHE_HHAIR_POP_CLEAN_FUELS,4.16,,,,English,en,1,SRB,2016,,SRB,URB,,,,,FALSE,2016,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,1.7 [0.88-2.63],PHE_HHAIR_POP_CLEAN_FUELS,1.7,,,,English,en,1,SRB,2016,,SRB,RUR,,,,,FALSE,2016,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,5.91 [4.27-7.27],PHE_HHAIR_POP_CLEAN_FUELS,5.91,,,,English,en,1,SRB,2015,,SRB,TOTL,,,,,FALSE,2015,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,4.18 [3.32-4.74],PHE_HHAIR_POP_CLEAN_FUELS,4.18,,,,English,en,1,SRB,2015,,SRB,URB,,,,,FALSE,2015,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,1.72 [0.93-2.64],PHE_HHAIR_POP_CLEAN_FUELS,1.72,,,,English,en,1,SRB,2015,,SRB,RUR,,,,,FALSE,2015,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,5.96 [4.45-7.25],PHE_HHAIR_POP_CLEAN_FUELS,5.96,,,,English,en,1,SRB,2014,,SRB,TOTL,,,,,FALSE,2014,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,4.2 [3.35-4.76],PHE_HHAIR_POP_CLEAN_FUELS,4.2,,,,English,en,1,SRB,2014,,SRB,URB,,,,,FALSE,2014,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,1.73 [0.93-2.6],PHE_HHAIR_POP_CLEAN_FUELS,1.73,,,,English,en,1,SRB,2014,,SRB,RUR,,,,,FALSE,2014,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,5.98 [4.5-7.33],PHE_HHAIR_POP_CLEAN_FUELS,5.98,,,,English,en,1,SRB,2013,,SRB,TOTL,,,,,FALSE,2013,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,4.22 [3.42-4.76],PHE_HHAIR_POP_CLEAN_FUELS,4.22,,,,English,en,1,SRB,2013,,SRB,URB,,,,,FALSE,2013,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,1.74 [0.98-2.55],PHE_HHAIR_POP_CLEAN_FUELS,1.74,,,,English,en,1,SRB,2013,,SRB,RUR,,,,,FALSE,2013,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,6.05 [4.52-7.31],PHE_HHAIR_POP_CLEAN_FUELS,6.05,,,,English,en,1,SRB,2012,,SRB,TOTL,,,,,FALSE,2012,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,4.23 [3.43-4.76],PHE_HHAIR_POP_CLEAN_FUELS,4.23,,,,English,en,1,SRB,2012,,SRB,URB,,,,,FALSE,2012,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,1.75 [0.99-2.55],PHE_HHAIR_POP_CLEAN_FUELS,1.75,,,,English,en,1,SRB,2012,,SRB,RUR,,,,,FALSE,2012,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,6.06 [4.54-7.27],PHE_HHAIR_POP_CLEAN_FUELS,6.06,,,,English,en,1,SRB,2011,,SRB,TOTL,,,,,FALSE,2011,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,4.24 [3.48-4.75],PHE_HHAIR_POP_CLEAN_FUELS,4.24,,,,English,en,1,SRB,2011,,SRB,URB,,,,,FALSE,2011,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,1.76 [1.03-2.57],PHE_HHAIR_POP_CLEAN_FUELS,1.76,,,,English,en,1,SRB,2011,,SRB,RUR,,,,,FALSE,2011,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,6.06 [4.58-7.31],PHE_HHAIR_POP_CLEAN_FUELS,6.06,,,,English,en,1,SRB,2010,,SRB,TOTL,,,,,FALSE,2010,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,4.25 [3.49-4.76],PHE_HHAIR_POP_CLEAN_FUELS,4.25,,,,English,en,1,SRB,2010,,SRB,URB,,,,,FALSE,2010,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,1.77 [1-2.56],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2010,,SRB,RUR,,,,,FALSE,2010,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,6.08 [4.56-7.32],PHE_HHAIR_POP_CLEAN_FUELS,6.08,,,,English,en,1,SRB,2009,,SRB,TOTL,,,,,FALSE,2009,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,4.26 [3.49-4.75],PHE_HHAIR_POP_CLEAN_FUELS,4.26,,,,English,en,1,SRB,2009,,SRB,URB,,,,,FALSE,2009,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,1.77 [1.05-2.66],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2009,,SRB,RUR,,,,,FALSE,2009,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,6.09 [4.6-7.37],PHE_HHAIR_POP_CLEAN_FUELS,6.09,,,,English,en,1,SRB,2008,,SRB,TOTL,,,,,FALSE,2008,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,4.25 [3.46-4.72],PHE_HHAIR_POP_CLEAN_FUELS,4.25,,,,English,en,1,SRB,2008,,SRB,URB,,,,,FALSE,2008,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,1.77 [1.01-2.64],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2008,,SRB,RUR,,,,,FALSE,2008,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,6.08 [4.56-7.38],PHE_HHAIR_POP_CLEAN_FUELS,6.08,,,,English,en,1,SRB,2007,,SRB,TOTL,,,,,FALSE,2007,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,4.26 [3.44-4.75],PHE_HHAIR_POP_CLEAN_FUELS,4.26,,,,English,en,1,SRB,2007,,SRB,URB,,,,,FALSE,2007,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,1.77 [1.02-2.6],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2007,,SRB,RUR,,,,,FALSE,2007,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,6.08 [4.51-7.38],PHE_HHAIR_POP_CLEAN_FUELS,6.08,,,,English,en,1,SRB,2006,,SRB,TOTL,,,,,FALSE,2006,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,4.25 [3.42-4.76],PHE_HHAIR_POP_CLEAN_FUELS,4.25,,,,English,en,1,SRB,2006,,SRB,URB,,,,,FALSE,2006,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,1.77 [0.98-2.72],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2006,,SRB,RUR,,,,,FALSE,2006,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,6.07 [4.45-7.39],PHE_HHAIR_POP_CLEAN_FUELS,6.07,,,,English,en,1,SRB,2005,,SRB,TOTL,,,,,FALSE,2005,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,4.26 [3.39-4.79],PHE_HHAIR_POP_CLEAN_FUELS,4.26,,,,English,en,1,SRB,2005,,SRB,URB,,,,,FALSE,2005,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,1.76 [0.94-2.7],PHE_HHAIR_POP_CLEAN_FUELS,1.76,,,,English,en,1,SRB,2005,,SRB,RUR,,,,,FALSE,2005,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Total,6.06 [4.39-7.41],PHE_HHAIR_POP_CLEAN_FUELS,6.06,,,,English,en,1,SRB,2004,,SRB,TOTL,,,,,FALSE,2004,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Urban,4.26 [3.33-4.79],PHE_HHAIR_POP_CLEAN_FUELS,4.26,,,,English,en,1,SRB,2004,,SRB,URB,,,,,FALSE,2004,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Rural,1.76 [0.88-2.76],PHE_HHAIR_POP_CLEAN_FUELS,1.76,,,,English,en,1,SRB,2004,,SRB,RUR,,,,,FALSE,2004,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Total,6.07 [4.34-7.55],PHE_HHAIR_POP_CLEAN_FUELS,6.07,,,,English,en,1,SRB,2003,,SRB,TOTL,,,,,FALSE,2003,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Urban,4.26 [3.24-4.82],PHE_HHAIR_POP_CLEAN_FUELS,4.26,,,,English,en,1,SRB,2003,,SRB,URB,,,,,FALSE,2003,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Rural,1.77 [0.85-2.81],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2003,,SRB,RUR,,,,,FALSE,2003,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Total,6.06 [4.19-7.61],PHE_HHAIR_POP_CLEAN_FUELS,6.06,,,,English,en,1,SRB,2002,,SRB,TOTL,,,,,FALSE,2002,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Urban,4.24 [3.15-4.83],PHE_HHAIR_POP_CLEAN_FUELS,4.24,,,,English,en,1,SRB,2002,,SRB,URB,,,,,FALSE,2002,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Rural,1.76 [0.78-2.96],PHE_HHAIR_POP_CLEAN_FUELS,1.76,,,,English,en,1,SRB,2002,,SRB,RUR,,,,,FALSE,2002,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Total,6.03 [4.15-7.7],PHE_HHAIR_POP_CLEAN_FUELS,6.03,,,,English,en,1,SRB,2001,,SRB,TOTL,,,,,FALSE,2001,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Urban,4.26 [3.04-4.86],PHE_HHAIR_POP_CLEAN_FUELS,4.26,,,,English,en,1,SRB,2001,,SRB,URB,,,,,FALSE,2001,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Rural,1.77 [0.69-3.05],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,SRB,2001,,SRB,RUR,,,,,FALSE,2001,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Total,6.02 [3.91-7.84],PHE_HHAIR_POP_CLEAN_FUELS,6.02,,,,English,en,1,SRB,2000,,SRB,TOTL,,,,,FALSE,2000,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Urban,4.27 [2.9-4.9],PHE_HHAIR_POP_CLEAN_FUELS,4.27,,,,English,en,1,SRB,2000,,SRB,URB,,,,,FALSE,2000,
Serbia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Rural,1.76 [0.61-3.19],PHE_HHAIR_POP_CLEAN_FUELS,1.76,,,,English,en,1,SRB,2000,,SRB,RUR,,,,,FALSE,2000,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,0.095 [0.095-0.095],PHE_HHAIR_POP_CLEAN_FUELS,0.095,,,,English,en,1,SYC,2018,,SYC,TOTL,,,,,TRUE,Latest,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,0.054 [0.054-0.054],PHE_HHAIR_POP_CLEAN_FUELS,0.054,,,,English,en,1,SYC,2018,,SYC,URB,,,,,TRUE,Latest,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,0.041 [0.041-0.041],PHE_HHAIR_POP_CLEAN_FUELS,0.041,,,,English,en,1,SYC,2018,,SYC,RUR,,,,,TRUE,Latest,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,0.095 [0.095-0.095],PHE_HHAIR_POP_CLEAN_FUELS,0.095,,,,English,en,1,SYC,2017,,SYC,TOTL,,,,,FALSE,2017,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,0.053 [0.053-0.053],PHE_HHAIR_POP_CLEAN_FUELS,0.053,,,,English,en,1,SYC,2017,,SYC,URB,,,,,FALSE,2017,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,0.041 [0.041-0.041],PHE_HHAIR_POP_CLEAN_FUELS,0.041,,,,English,en,1,SYC,2017,,SYC,RUR,,,,,FALSE,2017,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,0.094 [0.094-0.094],PHE_HHAIR_POP_CLEAN_FUELS,0.094,,,,English,en,1,SYC,2016,,SYC,TOTL,,,,,FALSE,2016,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,0.053 [0.053-0.053],PHE_HHAIR_POP_CLEAN_FUELS,0.053,,,,English,en,1,SYC,2016,,SYC,URB,,,,,FALSE,2016,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2016,,SYC,RUR,,,,,FALSE,2016,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,0.094 [0.094-0.094],PHE_HHAIR_POP_CLEAN_FUELS,0.094,,,,English,en,1,SYC,2015,,SYC,TOTL,,,,,FALSE,2015,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,0.052 [0.052-0.052],PHE_HHAIR_POP_CLEAN_FUELS,0.052,,,,English,en,1,SYC,2015,,SYC,URB,,,,,FALSE,2015,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2015,,SYC,RUR,,,,,FALSE,2015,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,0.093 [0.093-0.093],PHE_HHAIR_POP_CLEAN_FUELS,0.093,,,,English,en,1,SYC,2014,,SYC,TOTL,,,,,FALSE,2014,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,0.051 [0.051-0.051],PHE_HHAIR_POP_CLEAN_FUELS,0.051,,,,English,en,1,SYC,2014,,SYC,URB,,,,,FALSE,2014,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2014,,SYC,RUR,,,,,FALSE,2014,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,0.093 [0.093-0.093],PHE_HHAIR_POP_CLEAN_FUELS,0.093,,,,English,en,1,SYC,2013,,SYC,TOTL,,,,,FALSE,2013,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,0.051 [0.051-0.051],PHE_HHAIR_POP_CLEAN_FUELS,0.051,,,,English,en,1,SYC,2013,,SYC,URB,,,,,FALSE,2013,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2013,,SYC,RUR,,,,,FALSE,2013,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,0.092 [0.092-0.092],PHE_HHAIR_POP_CLEAN_FUELS,0.092,,,,English,en,1,SYC,2012,,SYC,TOTL,,,,,FALSE,2012,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,0.05 [0.05-0.05],PHE_HHAIR_POP_CLEAN_FUELS,0.05,,,,English,en,1,SYC,2012,,SYC,URB,,,,,FALSE,2012,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2012,,SYC,RUR,,,,,FALSE,2012,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,0.092 [0.092-0.092],PHE_HHAIR_POP_CLEAN_FUELS,0.092,,,,English,en,1,SYC,2011,,SYC,TOTL,,,,,FALSE,2011,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,0.049 [0.049-0.049],PHE_HHAIR_POP_CLEAN_FUELS,0.049,,,,English,en,1,SYC,2011,,SYC,URB,,,,,FALSE,2011,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2011,,SYC,RUR,,,,,FALSE,2011,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,0.091 [0.091-0.091],PHE_HHAIR_POP_CLEAN_FUELS,0.091,,,,English,en,1,SYC,2010,,SYC,TOTL,,,,,FALSE,2010,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,0.049 [0.049-0.049],PHE_HHAIR_POP_CLEAN_FUELS,0.049,,,,English,en,1,SYC,2010,,SYC,URB,,,,,FALSE,2010,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2010,,SYC,RUR,,,,,FALSE,2010,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,0.091 [0.091-0.091],PHE_HHAIR_POP_CLEAN_FUELS,0.091,,,,English,en,1,SYC,2009,,SYC,TOTL,,,,,FALSE,2009,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,0.048 [0.048-0.048],PHE_HHAIR_POP_CLEAN_FUELS,0.048,,,,English,en,1,SYC,2009,,SYC,URB,,,,,FALSE,2009,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2009,,SYC,RUR,,,,,FALSE,2009,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,0.091 [0.091-0.091],PHE_HHAIR_POP_CLEAN_FUELS,0.091,,,,English,en,1,SYC,2008,,SYC,TOTL,,,,,FALSE,2008,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,0.048 [0.048-0.048],PHE_HHAIR_POP_CLEAN_FUELS,0.048,,,,English,en,1,SYC,2008,,SYC,URB,,,,,FALSE,2008,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2008,,SYC,RUR,,,,,FALSE,2008,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,0.09 [0.09-0.09],PHE_HHAIR_POP_CLEAN_FUELS,0.09,,,,English,en,1,SYC,2007,,SYC,TOTL,,,,,FALSE,2007,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,0.047 [0.047-0.047],PHE_HHAIR_POP_CLEAN_FUELS,0.047,,,,English,en,1,SYC,2007,,SYC,URB,,,,,FALSE,2007,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2007,,SYC,RUR,,,,,FALSE,2007,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,0.09 [0.09-0.09],PHE_HHAIR_POP_CLEAN_FUELS,0.09,,,,English,en,1,SYC,2006,,SYC,TOTL,,,,,FALSE,2006,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,0.047 [0.047-0.047],PHE_HHAIR_POP_CLEAN_FUELS,0.047,,,,English,en,1,SYC,2006,,SYC,URB,,,,,FALSE,2006,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2006,,SYC,RUR,,,,,FALSE,2006,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,0.089 [0.089-0.089],PHE_HHAIR_POP_CLEAN_FUELS,0.089,,,,English,en,1,SYC,2005,,SYC,TOTL,,,,,FALSE,2005,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,0.046 [0.046-0.046],PHE_HHAIR_POP_CLEAN_FUELS,0.046,,,,English,en,1,SYC,2005,,SYC,URB,,,,,FALSE,2005,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2005,,SYC,RUR,,,,,FALSE,2005,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Total,0.087 [0.087-0.087],PHE_HHAIR_POP_CLEAN_FUELS,0.087,,,,English,en,1,SYC,2004,,SYC,TOTL,,,,,FALSE,2004,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Urban,0.045 [0.045-0.045],PHE_HHAIR_POP_CLEAN_FUELS,0.045,,,,English,en,1,SYC,2004,,SYC,URB,,,,,FALSE,2004,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Rural,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2004,,SYC,RUR,,,,,FALSE,2004,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Total,0.086 [0.086-0.086],PHE_HHAIR_POP_CLEAN_FUELS,0.086,,,,English,en,1,SYC,2003,,SYC,TOTL,,,,,FALSE,2003,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Urban,0.044 [0.044-0.044],PHE_HHAIR_POP_CLEAN_FUELS,0.044,,,,English,en,1,SYC,2003,,SYC,URB,,,,,FALSE,2003,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Rural,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2003,,SYC,RUR,,,,,FALSE,2003,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Total,0.084 [0.084-0.084],PHE_HHAIR_POP_CLEAN_FUELS,0.084,,,,English,en,1,SYC,2002,,SYC,TOTL,,,,,FALSE,2002,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Urban,0.043 [0.043-0.043],PHE_HHAIR_POP_CLEAN_FUELS,0.043,,,,English,en,1,SYC,2002,,SYC,URB,,,,,FALSE,2002,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Rural,0.041 [0.041-0.041],PHE_HHAIR_POP_CLEAN_FUELS,0.041,,,,English,en,1,SYC,2002,,SYC,RUR,,,,,FALSE,2002,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Total,0.083 [0.083-0.083],PHE_HHAIR_POP_CLEAN_FUELS,0.083,,,,English,en,1,SYC,2001,,SYC,TOTL,,,,,FALSE,2001,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Urban,0.042 [0.042-0.042],PHE_HHAIR_POP_CLEAN_FUELS,0.042,,,,English,en,1,SYC,2001,,SYC,URB,,,,,FALSE,2001,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Rural,0.041 [0.041-0.041],PHE_HHAIR_POP_CLEAN_FUELS,0.041,,,,English,en,1,SYC,2001,,SYC,RUR,,,,,FALSE,2001,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Total,0.081 [0.081-0.081],PHE_HHAIR_POP_CLEAN_FUELS,0.081,,,,English,en,1,SYC,2000,,SYC,TOTL,,,,,FALSE,2000,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Urban,0.041 [0.041-0.041],PHE_HHAIR_POP_CLEAN_FUELS,0.041,,,,English,en,1,SYC,2000,,SYC,URB,,,,,FALSE,2000,
Seychelles,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Rural,0.04 [0.04-0.04],PHE_HHAIR_POP_CLEAN_FUELS,0.04,,,,English,en,1,SYC,2000,,SYC,RUR,,,,,FALSE,2000,
Sierra Leone,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,0.028 [0-0.34],PHE_HHAIR_POP_CLEAN_FUELS,0.028,,,,English,en,1,SLE,2018,,SLE,TOTL,,,,,TRUE,Latest,
Sierra Leone,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,0.018 [0-0.24],PHE_HHAIR_POP_CLEAN_FUELS,0.018,,,,English,en,1,SLE,2018,,SLE,URB,,,,,TRUE,Latest,
Sierra Leone,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,0.003 [0-0.18],PHE_HHAIR_POP_CLEAN_FUELS,0.003,,,,English,en,1,SLE,2018,,SLE,RUR,,,,,TRUE,Latest,
Sierra Leone,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,0.025 [0-0.35],PHE_HHAIR_POP_CLEAN_FUELS,0.025,,,,English,en,1,SLE,2017,,SLE,TOTL,,,,,FALSE,2017,
Sierra Leone,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,0.016 [0-0.22],PHE_HHAIR_POP_CLEAN_FUELS,0.016,,,,English,en,1,SLE,2017,,SLE,URB,,,,,FALSE,2017,
